idx,emoji,category,codepoints
3204,👵🏿,People & Body,1F475 1F3FF
3205,👵🏻,People & Body,1F475 1F3FB
3206,👵🏾,People & Body,1F475 1F3FE
3207,👵🏼,People & Body,1F475 1F3FC
3208,👵🏽,People & Body,1F475 1F3FD
3209,🧓,People & Body,1F9D3
3210,🧓🏿,People & Body,1F9D3 1F3FF
3211,🧓🏻,People & Body,1F9D3 1F3FB
3212,🧓🏾,People & Body,1F9D3 1F3FE
3213,🧓🏼,People & Body,1F9D3 1F3FC
3214,🧓🏽,People & Body,1F9D3 1F3FD
3215,🫒,Food & Drink,1FAD2
3217,🕉,Symbols,1F549
3218,👊🏿,People & Body,1F44A 1F3FF
3219,👊🏻,People & Body,1F44A 1F3FB
3220,👊🏾,People & Body,1F44A 1F3FE
3221,👊🏼,People & Body,1F44A 1F3FC
3222,👊🏽,People & Body,1F44A 1F3FD
3223,🩱,Objects,1FA71
3224,👐🏿,People & Body,1F450 1F3FF
3225,👐🏻,People & Body,1F450 1F3FB
3226,👐🏾,People & Body,1F450 1F3FE
3227,👐🏼,People & Body,1F450 1F3FC
3228,👐🏽,People & Body,1F450 1F3FD
3229,🟠,Symbols,1F7E0
3230,🧡,Smileys & Emotion,1F9E1
3231,🟧,Symbols,1F7E7
3233,☦,Symbols,2626
3234,🖌,Objects,1F58C
3235,🫳🏿,People & Body,1FAF3 1F3FF
3236,🫳🏻,People & Body,1FAF3 1F3FB
3237,🫳🏾,People & Body,1FAF3 1F3FE
3238,🫳🏼,People & Body,1FAF3 1F3FC
3239,🫳🏽,People & Body,1FAF3 1F3FD
3240,🌴,Animals & Nature,1F334
3241,🫴🏿,People & Body,1FAF4 1F3FF
3242,🫴🏻,People & Body,1FAF4 1F3FB
3243,🫴🏾,People & Body,1FAF4 1F3FE
3244,🫴🏼,People & Body,1FAF4 1F3FC
3245,🫴🏽,People & Body,1FAF4 1F3FD
3246,🤲🏿,People & Body,1F932 1F3FF
3247,🤲🏻,People & Body,1F932 1F3FB
3248,🤲🏾,People & Body,1F932 1F3FE
3249,🤲🏼,People & Body,1F932 1F3FC
3250,🤲🏽,People & Body,1F932 1F3FD
3252,〽,Symbols,303D
3253,🛳,Travel & Places,1F6F3
3254,🛂,Symbols,1F6C2
3256,⏸,Symbols,23F8
3259,☮,Symbols,262E
3260,🖊,Objects,1F58A
3261,✏,Objects,270F
3262,🧑‍🤝‍🧑,People & Body,1F9D1 200D 1F91D 200D 1F9D1
3263,🧑🏿‍🤝‍🧑🏿,People & Body,1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FF
3264,🧑🏿‍🤝‍🧑🏻,People & Body,1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FB
3265,🧑🏿‍🤝‍🧑🏾,People & Body,1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FE
3266,🧑🏿‍🤝‍🧑🏼,People & Body,1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FC
3267,🧑🏿‍🤝‍🧑🏽,People & Body,1F9D1 1F3FF 200D 1F91D 200D 1F9D1 1F3FD
3268,🧑🏻‍🤝‍🧑🏻,People & Body,1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FB
3269,🧑🏻‍🤝‍🧑🏿,People & Body,1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FF
3270,🧑🏻‍🤝‍🧑🏾,People & Body,1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FE
3271,🧑🏻‍🤝‍🧑🏼,People & Body,1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FC
3272,🧑🏻‍🤝‍🧑🏽,People & Body,1F9D1 1F3FB 200D 1F91D 200D 1F9D1 1F3FD
3273,🧑🏾‍🤝‍🧑🏾,People & Body,1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FE
3274,🧑🏾‍🤝‍🧑🏿,People & Body,1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FF
3275,🧑🏾‍🤝‍🧑🏻,People & Body,1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FB
3276,🧑🏾‍🤝‍🧑🏼,People & Body,1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FC
3277,🧑🏾‍🤝‍🧑🏽,People & Body,1F9D1 1F3FE 200D 1F91D 200D 1F9D1 1F3FD
3278,🧑🏼‍🤝‍🧑🏼,People & Body,1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FC
3279,🧑🏼‍🤝‍🧑🏿,People & Body,1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FF
3280,🧑🏼‍🤝‍🧑🏻,People & Body,1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FB
3281,🧑🏼‍🤝‍🧑🏾,People & Body,1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FE
3282,🧑🏼‍🤝‍🧑🏽,People & Body,1F9D1 1F3FC 200D 1F91D 200D 1F9D1 1F3FD
3283,🧑🏽‍🤝‍🧑🏽,People & Body,1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FD
3284,🧑🏽‍🤝‍🧑🏿,People & Body,1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FF
3285,🧑🏽‍🤝‍🧑🏻,People & Body,1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FB
3286,🧑🏽‍🤝‍🧑🏾,People & Body,1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FE
3287,🧑🏽‍🤝‍🧑🏼,People & Body,1F9D1 1F3FD 200D 1F91D 200D 1F9D1 1F3FC
3288,🫂,People & Body,1FAC2
3289,🧑,People & Body,1F9D1
3290,🧑‍🦲,People & Body,1F9D1 200D 1F9B2
3291,🧔,People & Body,1F9D4
3292,🚴🏿,People & Body,1F6B4 1F3FF
3293,🚴🏻,People & Body,1F6B4 1F3FB
3294,🚴🏾,People & Body,1F6B4 1F3FE
3295,🚴🏼,People & Body,1F6B4 1F3FC
3296,🚴🏽,People & Body,1F6B4 1F3FD
3297,👱,People & Body,1F471
3298,⛹,People & Body,26F9
3299,⛹🏿,People & Body,26F9 1F3FF
3300,⛹🏻,People & Body,26F9 1F3FB
3301,⛹🏾,People & Body,26F9 1F3FE
3302,⛹🏼,People & Body,26F9 1F3FC
3303,⛹🏽,People & Body,26F9 1F3FD
3304,🙇🏿,People & Body,1F647 1F3FF
3305,🙇🏻,People & Body,1F647 1F3FB
3306,🙇🏾,People & Body,1F647 1F3FE
3307,🙇🏼,People & Body,1F647 1F3FC
3308,🙇🏽,People & Body,1F647 1F3FD
3309,🤸🏿,People & Body,1F938 1F3FF
3310,🤸🏻,People & Body,1F938 1F3FB
3311,🤸🏾,People & Body,1F938 1F3FE
3312,🤸🏼,People & Body,1F938 1F3FC
3313,🤸🏽,People & Body,1F938 1F3FD
3314,🧗🏿,People & Body,1F9D7 1F3FF
3315,🧗🏻,People & Body,1F9D7 1F3FB
3316,🧗🏾,People & Body,1F9D7 1F3FE
3317,🧗🏼,People & Body,1F9D7 1F3FC
3318,🧗🏽,People & Body,1F9D7 1F3FD
3319,🧑‍🦱,People & Body,1F9D1 200D 1F9B1
3320,🧑🏿,People & Body,1F9D1 1F3FF
3321,🧑🏿‍🦲,People & Body,1F9D1 1F3FF 200D 1F9B2
3322,🧔🏿,People & Body,1F9D4 1F3FF
3323,👱🏿,People & Body,1F471 1F3FF
3324,🧑🏿‍🦱,People & Body,1F9D1 1F3FF 200D 1F9B1
3325,🧑🏿‍🦰,People & Body,1F9D1 1F3FF 200D 1F9B0
3326,🧑🏿‍🦳,People & Body,1F9D1 1F3FF 200D 1F9B3
3327,🤦🏿,People & Body,1F926 1F3FF
3328,🤦🏻,People & Body,1F926 1F3FB
3329,🤦🏾,People & Body,1F926 1F3FE
3330,🤦🏼,People & Body,1F926 1F3FC
3331,🤦🏽,People & Body,1F926 1F3FD
3332,🧑‍🍼,People & Body,1F9D1 200D 1F37C
3333,🧑🏿‍🍼,People & Body,1F9D1 1F3FF 200D 1F37C
3334,🧑🏻‍🍼,People & Body,1F9D1 1F3FB 200D 1F37C
3335,🧑🏾‍🍼,People & Body,1F9D1 1F3FE 200D 1F37C
3336,🧑🏼‍🍼,People & Body,1F9D1 1F3FC 200D 1F37C
3337,🧑🏽‍🍼,People & Body,1F9D1 1F3FD 200D 1F37C
3338,🙍,People & Body,1F64D
3339,🙍🏿,People & Body,1F64D 1F3FF
3340,🙍🏻,People & Body,1F64D 1F3FB
3341,🙍🏾,People & Body,1F64D 1F3FE
3342,🙍🏼,People & Body,1F64D 1F3FC
3343,🙍🏽,People & Body,1F64D 1F3FD
3344,🙅🏿,People & Body,1F645 1F3FF
3345,🙅🏻,People & Body,1F645 1F3FB
3346,🙅🏾,People & Body,1F645 1F3FE
3347,🙅🏼,People & Body,1F645 1F3FC
3348,🙅🏽,People & Body,1F645 1F3FD
3349,🙆🏿,People & Body,1F646 1F3FF
3350,🙆🏻,People & Body,1F646 1F3FB
3351,🙆🏾,People & Body,1F646 1F3FE
3352,🙆🏼,People & Body,1F646 1F3FC
3353,🙆🏽,People & Body,1F646 1F3FD
3354,💇🏿,People & Body,1F487 1F3FF
3355,💇🏻,People & Body,1F487 1F3FB
3356,💇🏾,People & Body,1F487 1F3FE
3357,💇🏼,People & Body,1F487 1F3FC
3358,💇🏽,People & Body,1F487 1F3FD
3359,💆🏿,People & Body,1F486 1F3FF
3360,💆🏻,People & Body,1F486 1F3FB
3361,💆🏾,People & Body,1F486 1F3FE
3362,💆🏼,People & Body,1F486 1F3FC
3363,💆🏽,People & Body,1F486 1F3FD
3364,🏌,People & Body,1F3CC
3365,🏌🏿,People & Body,1F3CC 1F3FF
3366,🏌🏻,People & Body,1F3CC 1F3FB
3367,🏌🏾,People & Body,1F3CC 1F3FE
3368,🏌🏼,People & Body,1F3CC 1F3FC
3369,🏌🏽,People & Body,1F3CC 1F3FD
3370,🛌🏿,People & Body,1F6CC 1F3FF
3371,🛌🏻,People & Body,1F6CC 1F3FB
3372,🛌🏾,People & Body,1F6CC 1F3FE
3373,🛌🏼,People & Body,1F6CC 1F3FC
3374,🛌🏽,People & Body,1F6CC 1F3FD
3375,🧘🏿,People & Body,1F9D8 1F3FF
3376,🧘🏻,People & Body,1F9D8 1F3FB
3377,🧘🏾,People & Body,1F9D8 1F3FE
3378,🧘🏼,People & Body,1F9D8 1F3FC
3379,🧘🏽,People & Body,1F9D8 1F3FD
3380,🧑‍🦽,People & Body,1F9D1 200D 1F9BD
3381,🧑🏿‍🦽,People & Body,1F9D1 1F3FF 200D 1F9BD
3382,🧑🏻‍🦽,People & Body,1F9D1 1F3FB 200D 1F9BD
3383,🧑🏾‍🦽,People & Body,1F9D1 1F3FE 200D 1F9BD
3384,🧑🏼‍🦽,People & Body,1F9D1 1F3FC 200D 1F9BD
3385,🧑🏽‍🦽,People & Body,1F9D1 1F3FD 200D 1F9BD
3386,🧑‍🦼,People & Body,1F9D1 200D 1F9BC
3387,🧑🏿‍🦼,People & Body,1F9D1 1F3FF 200D 1F9BC
3388,🧑🏻‍🦼,People & Body,1F9D1 1F3FB 200D 1F9BC
3389,🧑🏾‍🦼,People & Body,1F9D1 1F3FE 200D 1F9BC
3390,🧑🏼‍🦼,People & Body,1F9D1 1F3FC 200D 1F9BC
3391,🧑🏽‍🦼,People & Body,1F9D1 1F3FD 200D 1F9BC
3392,🧖🏿,People & Body,1F9D6 1F3FF
3393,🧖🏻,People & Body,1F9D6 1F3FB
3394,🧖🏾,People & Body,1F9D6 1F3FE
3395,🧖🏼,People & Body,1F9D6 1F3FC
3396,🧖🏽,People & Body,1F9D6 1F3FD
3397,🕴,People & Body,1F574
3398,🕴🏿,People & Body,1F574 1F3FF
3399,🕴🏻,People & Body,1F574 1F3FB
3400,🕴🏾,People & Body,1F574 1F3FE
3401,🕴🏼,People & Body,1F574 1F3FC
3402,🕴🏽,People & Body,1F574 1F3FD
3403,🤵🏿,People & Body,1F935 1F3FF
3404,🤵🏻,People & Body,1F935 1F3FB
3405,🤵🏾,People & Body,1F935 1F3FE
3406,🤵🏼,People & Body,1F935 1F3FC
3407,🤵🏽,People & Body,1F935 1F3FD
3408,🤹🏿,People & Body,1F939 1F3FF
3409,🤹🏻,People & Body,1F939 1F3FB
3410,🤹🏾,People & Body,1F939 1F3FE
3411,🤹🏼,People & Body,1F939 1F3FC
3412,🤹🏽,People & Body,1F939 1F3FD
3413,🧎🏿,People & Body,1F9CE 1F3FF
3414,🧎🏻,People & Body,1F9CE 1F3FB
3415,🧎🏾,People & Body,1F9CE 1F3FE
3416,🧎🏼,People & Body,1F9CE 1F3FC
3417,🧎🏽,People & Body,1F9CE 1F3FD
3418,🏋,People & Body,1F3CB
3419,🏋🏿,People & Body,1F3CB 1F3FF
3420,🏋🏻,People & Body,1F3CB 1F3FB
3421,🏋🏾,People & Body,1F3CB 1F3FE
3422,🏋🏼,People & Body,1F3CB 1F3FC
3423,🏋🏽,People & Body,1F3CB 1F3FD
3424,🧑🏻,People & Body,1F9D1 1F3FB
3425,🧑🏻‍🦲,People & Body,1F9D1 1F3FB 200D 1F9B2
3426,🧔🏻,People & Body,1F9D4 1F3FB
3427,👱🏻,People & Body,1F471 1F3FB
3428,🧑🏻‍🦱,People & Body,1F9D1 1F3FB 200D 1F9B1
3429,🧑🏻‍🦰,People & Body,1F9D1 1F3FB 200D 1F9B0
3430,🧑🏻‍🦳,People & Body,1F9D1 1F3FB 200D 1F9B3
3431,🧑🏾,People & Body,1F9D1 1F3FE
3432,🧑🏾‍🦲,People & Body,1F9D1 1F3FE 200D 1F9B2
3433,🧔🏾,People & Body,1F9D4 1F3FE
3434,👱🏾,People & Body,1F471 1F3FE
3435,🧑🏾‍🦱,People & Body,1F9D1 1F3FE 200D 1F9B1
3436,🧑🏾‍🦰,People & Body,1F9D1 1F3FE 200D 1F9B0
3437,🧑🏾‍🦳,People & Body,1F9D1 1F3FE 200D 1F9B3
3438,🧑🏼,People & Body,1F9D1 1F3FC
3439,🧑🏼‍🦲,People & Body,1F9D1 1F3FC 200D 1F9B2
3440,🧔🏼,People & Body,1F9D4 1F3FC
3441,👱🏼,People & Body,1F471 1F3FC
3442,🧑🏼‍🦱,People & Body,1F9D1 1F3FC 200D 1F9B1
3443,🧑🏼‍🦰,People & Body,1F9D1 1F3FC 200D 1F9B0
3444,🧑🏼‍🦳,People & Body,1F9D1 1F3FC 200D 1F9B3
3445,🧑🏽,People & Body,1F9D1 1F3FD
3446,🧑🏽‍🦲,People & Body,1F9D1 1F3FD 200D 1F9B2
3447,🧔🏽,People & Body,1F9D4 1F3FD
3448,👱🏽,People & Body,1F471 1F3FD
3449,🧑🏽‍🦱,People & Body,1F9D1 1F3FD 200D 1F9B1
3450,🧑🏽‍🦰,People & Body,1F9D1 1F3FD 200D 1F9B0
3451,🧑🏽‍🦳,People & Body,1F9D1 1F3FD 200D 1F9B3
3452,🚵🏿,People & Body,1F6B5 1F3FF
3453,🚵🏻,People & Body,1F6B5 1F3FB
3454,🚵🏾,People & Body,1F6B5 1F3FE
3455,🚵🏼,People & Body,1F6B5 1F3FC
3456,🚵🏽,People & Body,1F6B5 1F3FD
3457,🤾🏿,People & Body,1F93E 1F3FF
3458,🤾🏻,People & Body,1F93E 1F3FB
3459,🤾🏾,People & Body,1F93E 1F3FE
3460,🤾🏼,People & Body,1F93E 1F3FC
3461,🤾🏽,People & Body,1F93E 1F3FD
3462,🤽🏿,People & Body,1F93D 1F3FF
3463,🤽🏻,People & Body,1F93D 1F3FB
3464,🤽🏾,People & Body,1F93D 1F3FE
3465,🤽🏼,People & Body,1F93D 1F3FC
3466,🤽🏽,People & Body,1F93D 1F3FD
3467,🙎,People & Body,1F64E
3468,🙎🏿,People & Body,1F64E 1F3FF
3469,🙎🏻,People & Body,1F64E 1F3FB
3470,🙎🏾,People & Body,1F64E 1F3FE
3471,🙎🏼,People & Body,1F64E 1F3FC
3472,🙎🏽,People & Body,1F64E 1F3FD
3473,🙋🏿,People & Body,1F64B 1F3FF
3474,🙋🏻,People & Body,1F64B 1F3FB
3475,🙋🏾,People & Body,1F64B 1F3FE
3476,🙋🏼,People & Body,1F64B 1F3FC
3477,🙋🏽,People & Body,1F64B 1F3FD
3478,🧑‍🦰,People & Body,1F9D1 200D 1F9B0
3479,🚣🏿,People & Body,1F6A3 1F3FF
3480,🚣🏻,People & Body,1F6A3 1F3FB
3481,🚣🏾,People & Body,1F6A3 1F3FE
3482,🚣🏼,People & Body,1F6A3 1F3FC
3483,🚣🏽,People & Body,1F6A3 1F3FD
3484,🏃🏿,People & Body,1F3C3 1F3FF
3485,🏃🏻,People & Body,1F3C3 1F3FB
3486,🏃🏾,People & Body,1F3C3 1F3FE
3487,🏃🏼,People & Body,1F3C3 1F3FC
3488,🏃🏽,People & Body,1F3C3 1F3FD
3489,🤷🏿,People & Body,1F937 1F3FF
3490,🤷🏻,People & Body,1F937 1F3FB
3491,🤷🏾,People & Body,1F937 1F3FE
3492,🤷🏼,People & Body,1F937 1F3FC
3493,🤷🏽,People & Body,1F937 1F3FD
3494,🧍🏿,People & Body,1F9CD 1F3FF
3495,🧍🏻,People & Body,1F9CD 1F3FB
3496,🧍🏾,People & Body,1F9CD 1F3FE
3497,🧍🏼,People & Body,1F9CD 1F3FC
3498,🧍🏽,People & Body,1F9CD 1F3FD
3499,🏄🏿,People & Body,1F3C4 1F3FF
3500,🏄🏻,People & Body,1F3C4 1F3FB
3501,🏄🏾,People & Body,1F3C4 1F3FE
3502,🏄🏼,People & Body,1F3C4 1F3FC
3503,🏄🏽,People & Body,1F3C4 1F3FD
3504,🏊🏿,People & Body,1F3CA 1F3FF
3505,🏊🏻,People & Body,1F3CA 1F3FB
3506,🏊🏾,People & Body,1F3CA 1F3FE
3507,🏊🏼,People & Body,1F3CA 1F3FC
3508,🏊🏽,People & Body,1F3CA 1F3FD
3509,🛀🏿,People & Body,1F6C0 1F3FF
3510,🛀🏻,People & Body,1F6C0 1F3FB
3511,🛀🏾,People & Body,1F6C0 1F3FE
3512,🛀🏼,People & Body,1F6C0 1F3FC
3513,🛀🏽,People & Body,1F6C0 1F3FD
3514,💁,People & Body,1F481
3515,💁🏿,People & Body,1F481 1F3FF
3516,💁🏻,People & Body,1F481 1F3FB
3517,💁🏾,People & Body,1F481 1F3FE
3518,💁🏼,People & Body,1F481 1F3FC
3519,💁🏽,People & Body,1F481 1F3FD
3520,🚶🏿,People & Body,1F6B6 1F3FF
3521,🚶🏻,People & Body,1F6B6 1F3FB
3522,🚶🏾,People & Body,1F6B6 1F3FE
3523,🚶🏼,People & Body,1F6B6 1F3FC
3524,🚶🏽,People & Body,1F6B6 1F3FD
3525,👳🏿,People & Body,1F473 1F3FF
3526,👳🏻,People & Body,1F473 1F3FB
3527,👳🏾,People & Body,1F473 1F3FE
3528,👳🏼,People & Body,1F473 1F3FC
3529,👳🏽,People & Body,1F473 1F3FD
3530,🧑‍🦳,People & Body,1F9D1 200D 1F9B3
3531,🫅,People & Body,1FAC5
3532,🫅🏿,People & Body,1FAC5 1F3FF
3533,🫅🏻,People & Body,1FAC5 1F3FB
3534,🫅🏾,People & Body,1FAC5 1F3FE
3535,🫅🏼,People & Body,1FAC5 1F3FC
3536,🫅🏽,People & Body,1FAC5 1F3FD
3537,👲🏿,People & Body,1F472 1F3FF
3538,👲🏻,People & Body,1F472 1F3FB
3539,👲🏾,People & Body,1F472 1F3FE
3540,👲🏼,People & Body,1F472 1F3FC
3541,👲🏽,People & Body,1F472 1F3FD
3542,👰🏿,People & Body,1F470 1F3FF
3543,👰🏻,People & Body,1F470 1F3FB
3544,👰🏾,People & Body,1F470 1F3FE
3545,👰🏼,People & Body,1F470 1F3FC
3546,👰🏽,People & Body,1F470 1F3FD
3547,🧑‍🦯,People & Body,1F9D1 200D 1F9AF
3548,🧑🏿‍🦯,People & Body,1F9D1 1F3FF 200D 1F9AF
3549,🧑🏻‍🦯,People & Body,1F9D1 1F3FB 200D 1F9AF
3550,🧑🏾‍🦯,People & Body,1F9D1 1F3FE 200D 1F9AF
3551,🧑🏼‍🦯,People & Body,1F9D1 1F3FC 200D 1F9AF
3552,🧑🏽‍🦯,People & Body,1F9D1 1F3FD 200D 1F9AF
3553,⛏,Objects,26CF
3554,🧑‍✈️,People & Body,1F9D1 200D 2708 FE0F
3556,🧑🏿‍✈️,People & Body,1F9D1 1F3FF 200D 2708 FE0F
3558,🧑🏻‍✈️,People & Body,1F9D1 1F3FB 200D 2708 FE0F
3560,🧑🏾‍✈️,People & Body,1F9D1 1F3FE 200D 2708 FE0F
3562,🧑🏼‍✈️,People & Body,1F9D1 1F3FC 200D 2708 FE0F
3564,🧑🏽‍✈️,People & Body,1F9D1 1F3FD 200D 2708 FE0F
3566,🤌🏿,People & Body,1F90C 1F3FF
3567,🤌🏻,People & Body,1F90C 1F3FB
3568,🤌🏾,People & Body,1F90C 1F3FE
3569,🤌🏼,People & Body,1F90C 1F3FC
3570,🤌🏽,People & Body,1F90C 1F3FD
3571,🤏🏿,People & Body,1F90F 1F3FF
3572,🤏🏻,People & Body,1F90F 1F3FB
3573,🤏🏾,People & Body,1F90F 1F3FE
3574,🤏🏼,People & Body,1F90F 1F3FC
3575,🤏🏽,People & Body,1F90F 1F3FD
3576,🎍,Activities,1F38D
3578,🏴‍☠️,Flags,1F3F4 200D 2620 FE0F
3580,🪧,Objects,1FAA7
3581,🛐,Symbols,1F6D0
3583,▶,Symbols,25B6
3585,⏯,Symbols,23EF
3586,🛝,Travel & Places,1F6DD
3587,➕,Symbols,2795
3589,👮🏿,People & Body,1F46E 1F3FF
3590,👮🏻,People & Body,1F46E 1F3FB
3591,👮🏾,People & Body,1F46E 1F3FE
3592,👮🏼,People & Body,1F46E 1F3FC
3593,👮🏽,People & Body,1F46E 1F3FD
3594,🪴,Animals & Nature,1FAB4
3595,🫗,Food & Drink,1FAD7
3596,🫃,People & Body,1FAC3
3597,🫃🏿,People & Body,1FAC3 1F3FF
3598,🫃🏻,People & Body,1FAC3 1F3FB
3599,🫃🏾,People & Body,1FAC3 1F3FE
3600,🫃🏼,People & Body,1FAC3 1F3FC
3601,🫃🏽,People & Body,1FAC3 1F3FD
3602,🫄,People & Body,1FAC4
3603,🫄🏿,People & Body,1FAC4 1F3FF
3604,🫄🏻,People & Body,1FAC4 1F3FB
3605,🫄🏾,People & Body,1FAC4 1F3FE
3606,🫄🏼,People & Body,1FAC4 1F3FC
3607,🫄🏽,People & Body,1FAC4 1F3FD
3608,🤰🏿,People & Body,1F930 1F3FF
3609,🤰🏻,People & Body,1F930 1F3FB
3610,🤰🏾,People & Body,1F930 1F3FE
3611,🤰🏼,People & Body,1F930 1F3FC
3612,🤰🏽,People & Body,1F930 1F3FD
3613,🤴🏿,People & Body,1F934 1F3FF
3614,🤴🏻,People & Body,1F934 1F3FB
3615,🤴🏾,People & Body,1F934 1F3FE
3616,🤴🏼,People & Body,1F934 1F3FC
3617,🤴🏽,People & Body,1F934 1F3FD
3618,👸🏿,People & Body,1F478 1F3FF
3619,👸🏻,People & Body,1F478 1F3FB
3620,👸🏾,People & Body,1F478 1F3FE
3621,👸🏼,People & Body,1F478 1F3FC
3622,👸🏽,People & Body,1F478 1F3FD
3623,🖨,Objects,1F5A8
3624,🚫,Symbols,1F6AB
3625,🟣,Symbols,1F7E3
3626,💜,Smileys & Emotion,1F49C
3627,🟪,Symbols,1F7EA
3628,👛,Objects,1F45B
3629,🏎,Travel & Places,1F3CE
3630,🔘,Symbols,1F518
3632,☢,Symbols,2622
3633,🛤,Travel & Places,1F6E4
3634,🌈,Travel & Places,1F308
3635,🏳️‍🌈,Flags,1F3F3 FE0F 200D 1F308
3637,🤚🏿,People & Body,1F91A 1F3FF
3638,🤚🏻,People & Body,1F91A 1F3FB
3639,🤚🏾,People & Body,1F91A 1F3FE
3640,🤚🏼,People & Body,1F91A 1F3FC
3641,🤚🏽,People & Body,1F91A 1F3FD
3642,✊🏿,People & Body,270A 1F3FF
3643,✊🏻,People & Body,270A 1F3FB
3644,✊🏾,People & Body,270A 1F3FE
3645,✊🏼,People & Body,270A 1F3FC
3646,✊🏽,People & Body,270A 1F3FD
3647,✋🏿,People & Body,270B 1F3FF
3648,✋🏻,People & Body,270B 1F3FB
3649,✋🏾,People & Body,270B 1F3FE
3650,✋🏼,People & Body,270B 1F3FC
3651,✋🏽,People & Body,270B 1F3FD
3652,🙌🏿,People & Body,1F64C 1F3FF
3653,🙌🏻,People & Body,1F64C 1F3FB
3654,🙌🏾,People & Body,1F64C 1F3FE
3655,🙌🏼,People & Body,1F64C 1F3FC
3656,🙌🏽,People & Body,1F64C 1F3FD
3658,⏺,Symbols,23FA
3660,♻,Symbols,267B
3661,🔴,Symbols,1F534
3662,❗,Symbols,2757
3664,❤,Smileys & Emotion,2764
3665,❓,Symbols,2753
3666,🟥,Symbols,1F7E5
3667,🔻,Symbols,1F53B
3668,🔺,Symbols,1F53A
3672,🎗,Activities,1F397
3673,🔁,Symbols,1F501
3674,🔂,Symbols,1F502
3676,⛑,Objects,26D1
3677,🚻,Symbols,1F6BB
3679,◀,Symbols,25C0
3680,💞,Smileys & Emotion,1F49E
3681,🤜🏿,People & Body,1F91C 1F3FF
3682,🤜🏻,People & Body,1F91C 1F3FB
3683,🤜🏾,People & Body,1F91C 1F3FE
3684,🤜🏼,People & Body,1F91C 1F3FC
3685,🤜🏽,People & Body,1F91C 1F3FD
3687,🗯,Smileys & Emotion,1F5EF
3689,➡,Symbols,27A1
3691,⤵,Symbols,2935
3693,↩,Symbols,21A9
3695,⤴,Symbols,2934
3696,🫱🏿,People & Body,1FAF1 1F3FF
3697,🫱🏻,People & Body,1FAF1 1F3FB
3698,🫱🏾,People & Body,1FAF1 1F3FE
3699,🫱🏼,People & Body,1FAF1 1F3FC
3700,🫱🏽,People & Body,1FAF1 1F3FD
3706,💍,Objects,1F48D
3707,🛟,Travel & Places,1F6DF
3708,🪐,Travel & Places,1FA90
3709,🗞,Objects,1F5DE
3710,🌹,Animals & Nature,1F339
3712,🏵,Animals & Nature,1F3F5
3713,👟,Objects,1F45F
3714,🦺,Objects,1F9BA
3715,🧂,Food & Drink,1F9C2
3716,🫡,Smileys & Emotion,1FAE1
3717,🥻,Objects,1F97B
3718,🛰,Travel & Places,1F6F0
3719,🎷,Objects,1F3B7
3720,🧣,Objects,1F9E3
3721,🧑‍🔬,People & Body,1F9D1 200D 1F52C
3722,🧑🏿‍🔬,People & Body,1F9D1 1F3FF 200D 1F52C
3723,🧑🏻‍🔬,People & Body,1F9D1 1F3FB 200D 1F52C
3724,🧑🏾‍🔬,People & Body,1F9D1 1F3FE 200D 1F52C
3725,🧑🏼‍🔬,People & Body,1F9D1 1F3FC 200D 1F52C
3726,🧑🏽‍🔬,People & Body,1F9D1 1F3FD 200D 1F52C
3727,✂,Objects,2702
3728,🦭,Animals & Nature,1F9AD
3729,🌱,Animals & Nature,1F331
3730,🤳🏿,People & Body,1F933 1F3FF
3731,🤳🏻,People & Body,1F933 1F3FB
3732,🤳🏾,People & Body,1F933 1F3FE
3733,🤳🏼,People & Body,1F933 1F3FC
3734,🤳🏽,People & Body,1F933 1F3FD
3737,☘,Animals & Nature,2618
3738,🌾,Animals & Nature,1F33E
3739,🛡,Objects,1F6E1
3741,🌠,Travel & Places,1F320
3742,🛍,Objects,1F6CD
3743,🩳,Objects,1FA73
3744,🔀,Symbols,1F500
3745,🤘🏿,People & Body,1F918 1F3FF
3746,🤘🏻,People & Body,1F918 1F3FB
3747,🤘🏾,People & Body,1F918 1F3FE
3748,🤘🏼,People & Body,1F918 1F3FC
3749,🤘🏽,People & Body,1F918 1F3FD
